column id ,Utility ID,Utility Name,Plant Name,State,,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Operating Month,Operating Year,Operating_Date,Retirement Month,Retirement Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,Bifacial?,East West Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Azimuth Angle,Tilt Angle,DC Net Capacity (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW)
3988,62912,Iris Solar LLC,Iris Solar LLC,LA,Louisiana,Washington,ISLLC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,50.0,10,2022,2022-10-01,N/A,N/A,,Y,,,,,,,,,,0.0,60.0,82.5,,Y,,,,,N, ,N, 
3989,61012,AES Distributed Energy,Allis Medina Solar LLC CSG,NY,New York,Orleans,ALLIS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,7,2020,2020-07-01,N/A,N/A,,Y,,,,,,,,,,31.0,25.0,7.3,Y,,,,,,N, ,Y,7.3
3990,61012,AES Distributed Energy,Beals Medina Solar LLC CSG,NY,New York,Orleans,BEALS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.5,5,2020,2020-05-01,N/A,N/A,,N,,Y,,,,,,,,31.0,25.0,5.2,Y,,,,,,N, ,Y,5.0
3991,61012,AES Distributed Energy,West Street Solar 1 LLC,MA,Massachusetts,Worcester,GRDNR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.0,12,2019,2019-12-01,N/A,N/A,,,,Y,,,,,,,,5.0,25.0,7.3,Y,,,,,,N, ,N, 
3992,61227,Nautilus Solar Solutions,Hopkins Hill CSG,RI,Rhode Island,Kent,HH1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.3,11,2020,2020-11-01,N/A,N/A,,,,Y,,,,,,,,180.0,25.0,4.8,Y,,,,,,N, ,Y,4.8
3993,61227,Nautilus Solar Solutions,Hopkins Hill CSG,RI,Rhode Island,Kent,HH2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.3,11,2020,2020-11-01,N/A,N/A,,,,Y,,,,,,,,180.0,25.0,4.8,Y,,,,,,N, ,Y,4.8
3994,15470,"Duke Energy Indiana, LLC",Tippecanoe Solar Power Plant,IN,Indiana,Tippecanoe,PV1,OP,Solar Photovoltaic,PV,Electric Utility,1,1.6,12,2019,2019-12-01,N/A,N/A,,,,Y,,,,,,,,180.0,30.0,2.4,Y,,,,,,N, ,N, 
3995,60531,Standard Solar,USS Haven Solar LLC CSG,MN,Minnesota,Sherburne,USHAV,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,11,2019,2019-11-01,N/A,N/A,,Y,,,,,,,,,,0.0,0.0,1.4,Y,,,,,,N, ,Y,1.0
3996,60531,Standard Solar,USS White Cloud LLC CSG,MN,Minnesota,Sherburne,USSWC,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,11,2019,2019-11-01,N/A,N/A,,Y,,,,,,,,,,0.0,0.0,1.4,Y,,,,,,N, ,Y,1.0
3997,60531,Standard Solar,USS Westeros Solar LLC CSG,MN,Minnesota,Carver,USSWS,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,6,2020,2020-06-01,N/A,N/A,,Y,,,,,,,,,,0.0,0.0,1.4,Y,N,,,,,N, ,Y,1.4
3998,60531,Standard Solar,USS Sunrise Solar LLC CSG,MN,Minnesota,Chisago,SNRSE,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,6,2020,2020-06-01,N/A,N/A,,Y,,,,,,,,,,0.0,0.0,1.4,Y,,,,,,N, ,Y,1.4
3999,60531,Standard Solar,USS Milkweed Solar LLC CSG,MN,Minnesota,Stearns,MLKWD,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,6,2020,2020-06-01,N/A,N/A,,Y,,,,,,,,,,0.0,0.0,1.4,Y,,,,,,N, ,Y,1.4
4000,60531,Standard Solar,USS Greenhouse Solar LLC CSG,MN,Minnesota,Goodhue,GRHSE,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1,2020,2020-01-01,N/A,N/A,,Y,,,,,,,,,,0.0,0.0,1.4,Y,,,,,,N, ,Y,1.4
4001,60531,Standard Solar,USS Mayhew Solar LLC CSG,MN,Minnesota,Benton,MAYHW,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,6,2020,2020-06-01,N/A,N/A,,Y,,,,,,,,,,0.0,0.0,1.4,Y,,,,,,N, ,Y,1.4
4002,60531,Standard Solar,USS Cheyenne Solar LLC CSG,MN,Minnesota,Chisago,CHYNE,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1,2020,2020-01-01,N/A,N/A,,Y,,,,,,,,,,0.0,0.0,1.4,Y,,,,,,N, ,Y,1.4
4003,60531,Standard Solar,USS Midtown Solar LLC CSG,MN,Minnesota,Stearns,MDTWN,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,2,2020,2020-02-01,N/A,N/A,,Y,,,,,,,,,,0.0,0.0,1.4,Y,,,,,,N, ,Y,1.0
4004,60531,Standard Solar,USS Monarch Solar LLC CSG,MN,Minnesota,Pope,MNRCH,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,6,2020,2020-06-01,N/A,N/A,,Y,,,,,,,,,,0.0,0.0,1.4,Y,,,,,,N, ,Y,1.4
4005,60531,Standard Solar,USS Turkey Solar LLC CSG,MN,Minnesota,Meeker,TURKY,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.0,1,2020,2020-01-01,N/A,N/A,,Y,,,,,,,,,,0.0,0.0,1.4,Y,,,,,,N, ,Y,1.4
